HiPrecious,0x5D0ee539893323f9965e3AC2846Ea6421255AE79,5077,Integer Underflow,High,getCollection(uint256),5077,101,5528,3739
HiPrecious,0x5D0ee539893323f9965e3AC2846Ea6421255AE79,5088,Exception State,Low,getCollection(uint256),5088,110,1013,918
HiPrecious,0x5D0ee539893323f9965e3AC2846Ea6421255AE79,5581,Exception State,Low,getPrecious(uint256),5581,110,1079,984
HiPrecious,0x5D0ee539893323f9965e3AC2846Ea6421255AE79,6411,Integer Underflow,High,getEdition(uint256),6411,101,6236,4352
HiPrecious,0x5D0ee539893323f9965e3AC2846Ea6421255AE79,6422,Exception State,Low,getEdition(uint256),6422,110,1192,1097
HIPSTER GAME,0x32f778F246bA5F8Ad8EB35A0D638E9075ABe5B19,5445,Exception State,Low,"calculateTrade(uint256,uint256,uint256)",5445,110,973,878
HIPSTER GAME,0x32f778F246bA5F8Ad8EB35A0D638E9075ABe5B19,5527,Exception State,Low,buyEggs(),5527,110,1803,1378
HitTheCrypto,0xccaa7a47d995e94d4bbbf1b43827ebb53ef8e569
HODL Earth,0x8a8ec4cedf933dc983724c235fd4f4754ffbe6fc,8176,Integer Overflow,High,"getPlot(uint256,uint256)",8176,101,2971,1460
HODL Earth,0x8a8ec4cedf933dc983724c235fd4f4754ffbe6fc,8241,Exception State,Low,_function_0x3f9b0af2,8241,110,716,621
HODL St.,0x6Ef9B8609549f43846d7701d5Bd84b0331E83a6A,3681,Exception State,Low,_function_0xbc31c1c1,3681,110,939,844
HODL St.,0x39237d680cfc6dc3630a61823b6f29121a0e62c1
Hot Potato,0x80c6fFb6F7A23fb6aF173CE13a8278C1426B8cBC
Hot Potato,0x80c6fFb6F7A23fb6aF173CE13a8278C1426B8cBC
HyperDragons,0xe05ebd94ca833855133f63190d7fb2d7ba640462
HyperDragons,0x92cace836fa29f8b5ac5ef02c7ad241614d78ee2
HyperDragons,0xe371dbd9e35ea8a274d60f147df95bbe4b1f0188,33,Delegatecall Proxy,Low,fallback,33,112,2340,36
HyperDragons,0xa16176f987e3f5388ca8696ca2dcc5c778ab6a19
HyperDragons,0x67a5de922c1f4d1a4dbd848466b86b5455fb6a3b,1999,Exception State,Low,lastGen0SalePrices(uint256),1999,110,348,253
HyperDragons,0x086e5cad411ef6d1f2e719f1f2bff94c02c1082d,2952,External Call To Fixed Address,Low,_function_0x4577e22e,2952,107,3191,2155
HyperDragons,0x086e5cad411ef6d1f2e719f1f2bff94c02c1082d,6311,External Call To Fixed Address,Low,_function_0x8665ab0d,6311,107,3341,2305
HyperDragons,0xb0970f61b66f86f2169b4eb3d97da065327633e9,789,Exception State,Low,_function_0x23fbb324,789,110,282,187
HyperDragons,0xb0970f61b66f86f2169b4eb3d97da065327633e9,834,Exception State,Low,_function_0x4d5a8110,834,110,304,209
HyperDragons,0x7fdcd2a1e52f10c28cb7732f46393e297ecadda1,6695,Exception State,Low,isPregnant(uint256),6695,110,959,864
HyperDragons,0x7fdcd2a1e52f10c28cb7732f46393e297ecadda1,8362,Exception State,Low,"canBreedWith(uint256,uint256)",8362,110,1235,1140
HyperDragons,0x7fdcd2a1e52f10c28cb7732f46393e297ecadda1,8393,Exception State,Low,"canBreedWith(uint256,uint256)",8393,110,1835,1645
HyperDragons,0x7fdcd2a1e52f10c28cb7732f46393e297ecadda1,12703,Exception State,Low,cooldowns(uint256),12703,110,1250,1155
HyperDragons,0xC5807256e2E2Fe85ca94C3617C4Bc5ff2Bd9cfB6
HyperDragons,0xe0617aa7084323313310ec30187fc6d33c07fc2b,3374,Integer Underflow,High,_function_0x08d9b0bb,3374,101,2643,1607
ICO Hater Collectibles,0x1fa48dd53f8300425f57621cf7b50d232e35e880
ICO Hater Collectibles,0x682fF6b8746e182DA0efDE513C06235E5efb6cED
ICO Hater Collectibles,0x91E881307Bc6ff429B29C6320294899D58f0bE5c
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,1419,Integer Underflow,High,cos(uint16),1419,101,5220,1496
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,3428,Exception State,Low,_function_0xa60080cf,3428,110,836,741
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,4949,Exception State,Low,_function_0xf3e2be4a,4949,110,1295,1010
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,5119,Integer Underflow,High,cos(uint16),5119,101,5204,1480
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,5120,Integer Overflow,High,cos(uint16),5120,101,5204,1480
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,5151,Integer Underflow,High,cos(uint16),5151,101,5214,1490
Infect the World,0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,5195,Integer Overflow,High,cos(uint16),5195,101,5204,1480
Jan Pon War,0xd4276563d170073482f65b305559e4b73f7a089f,11019,Exception State,Low,_function_0xf4561a78,11019,110,2711,2426
KillFish,0xB5C518AB9B41080af0D9df48d9EcBF1f098a44D0,1958,Exception State,Low,_function_0x07b1dec2,1958,110,693,598
KillFish,0xB5C518AB9B41080af0D9df48d9EcBF1f098a44D0,2981,Exception State,Low,_function_0x15497212,2981,110,1978,935
KillFish,0xB5C518AB9B41080af0D9df48d9EcBF1f098a44D0,5363,Exception State,Low,_function_0x3d98aa66,5363,110,945,850
KillFish,0xB5C518AB9B41080af0D9df48d9EcBF1f098a44D0,6925,Exception State,Low,_function_0x971fbf86,6925,110,1287,1192
King of Eth,0xe1254b9025b9e9dc4c22b1e48ad0d279c090af24,778,External Call To Fixed Address,Low,fallback,778,107,3128,1902
King of Eth,0xe1254b9025b9e9dc4c22b1e48ad0d279c090af24,1276,External Call To Fixed Address,Low,_function_0x89ed3d17,1276,107,3216,1990
King of Eth,0xe1254b9025b9e9dc4c22b1e48ad0d279c090af24,1676,External Call To Fixed Address,Low,_function_0x9f02ebaa,1676,107,3254,2028
King of Eth,0xe1254b9025b9e9dc4c22b1e48ad0d279c090af24,2209,External Call To Fixed Address,Low,_function_0xc7ac315d,2209,107,30159,8313
King of Eth,0x214c1c9962761be484e365a14d9bca3739020517,914,External Call To Fixed Address,Low,fallback,914,107,4038,2432
King of Eth,0x8a07183cec562506f7ec29be42d7f5a14ee9e484,3822,External Call To Fixed Address,Low,_function_0xf417fae2,3822,107,7447,2648
King of Eth,0x107464baae9d59725623b3252528f420b5bdb705,1172,External Call To Fixed Address,Low,_function_0x9251b1a7,1172,107,3347,2026
King of Eth,0x107464baae9d59725623b3252528f420b5bdb705,1276,Exception State,Low,_function_0x9251b1a7,1276,110,39245,3028
King of Eth,0x107464baae9d59725623b3252528f420b5bdb705,1575,Exception State,Low,_function_0xa1833417,1575,110,1359,884
King of Eth,0x107464baae9d59725623b3252528f420b5bdb705,2526,External Call To Fixed Address,Low,_function_0xbc9419cc,2526,107,3495,2174
King of Eth,0x107464baae9d59725623b3252528f420b5bdb705,2630,Exception State,Low,_function_0xbc9419cc,2630,110,39393,3176
